MISO Hourly Temperatures (Fahrenheit) in Major Cities
Hourly temperature data for major cities
Source: EIA collected from NOAA
Indianapolis Temperature (Fahrenheit),Indianapolis Temperature Observation Time (Eastern Standard),Minneapolis Temperature (Fahrenheit),Minneapolis Temperature Observation Time (Eastern Standard),New Orleans International Airport Temperature (Fahrenheit),New Orleans International Airport Temperature Observation Time (Eastern Standard),UTC Timestamp (Interval Ending),Local Timestamp Eastern Standard Time (Interval Beginning),Local Timestamp Eastern Standard Time (Interval Ending),Local Date,Hour Number
32.0,2020-01-28 18:54:00,19.0,2020-01-28 18:53:00,59.0,2020-01-28 18:53:00,2020-01-29 00:00:00,2020-01-28 18:00:00,2020-01-28 19:00:00,2020-01-28,19
32.0,2020-01-28 19:54:00,19.0,2020-01-28 19:53:00,57.0,2020-01-28 19:53:00,2020-01-29 01:00:00,2020-01-28 19:00:00,2020-01-28 20:00:00,2020-01-28,20
32.0,2020-01-28 20:54:00,19.0,2020-01-28 20:53:00,57.0,2020-01-28 20:53:00,2020-01-29 02:00:00,2020-01-28 20:00:00,2020-01-28 21:00:00,2020-01-28,21
32.0,2020-01-28 21:54:00,18.0,2020-01-28 21:53:00,57.0,2020-01-28 21:53:00,2020-01-29 03:00:00,2020-01-28 21:00:00,2020-01-28 22:00:00,2020-01-28,22
32.0,2020-01-28 22:54:00,18.0,2020-01-28 22:53:00,57.9,2020-01-28 22:53:00,2020-01-29 04:00:00,2020-01-28 22:00:00,2020-01-28 23:00:00,2020-01-28,23
32.0,2020-01-28 23:54:00,18.0,2020-01-28 23:53:00,57.9,2020-01-28 23:53:00,2020-01-29 05:00:00,2020-01-28 23:00:00,2020-01-29 00:00:00,2020-01-28,24
32.0,2020-01-29 00:54:00,18.0,2020-01-29 00:53:00,60.1,2020-01-29 00:53:00,2020-01-29 06:00:00,2020-01-29 00:00:00,2020-01-29 01:00:00,2020-01-29,1
32.0,2020-01-29 01:54:00,18.0,2020-01-29 01:53:00,59.0,2020-01-29 01:53:00,2020-01-29 07:00:00,2020-01-29 01:00:00,2020-01-29 02:00:00,2020-01-29,2
32.0,2020-01-29 02:54:00,18.0,2020-01-29 02:53:00,57.9,2020-01-29 02:53:00,2020-01-29 08:00:00,2020-01-29 02:00:00,2020-01-29 03:00:00,2020-01-29,3
32.0,2020-01-29 03:54:00,18.0,2020-01-29 03:53:00,59.0,2020-01-29 03:53:00,2020-01-29 09:00:00,2020-01-29 03:00:00,2020-01-29 04:00:00,2020-01-29,4
32.0,2020-01-29 04:54:00,18.0,2020-01-29 04:53:00,59.0,2020-01-29 04:53:00,2020-01-29 10:00:00,2020-01-29 04:00:00,2020-01-29 05:00:00,2020-01-29,5
32.0,2020-01-29 05:54:00,18.0,2020-01-29 05:53:00,61.0,2020-01-29 05:53:00,2020-01-29 11:00:00,2020-01-29 05:00:00,2020-01-29 06:00:00,2020-01-29,6
32.0,2020-01-29 06:54:00,18.0,2020-01-29 06:53:00,62.1,2020-01-29 06:53:00,2020-01-29 12:00:00,2020-01-29 06:00:00,2020-01-29 07:00:00,2020-01-29,7
32.0,2020-01-29 07:54:00,18.0,2020-01-29 07:53:00,60.1,2020-01-29 07:53:00,2020-01-29 13:00:00,2020-01-29 07:00:00,2020-01-29 08:00:00,2020-01-29,8
32.0,2020-01-29 08:54:00,19.0,2020-01-29 08:53:00,61.0,2020-01-29 08:53:00,2020-01-29 14:00:00,2020-01-29 08:00:00,2020-01-29 09:00:00,2020-01-29,9
32.0,2020-01-29 09:54:00,19.0,2020-01-29 09:53:00,63.0,2020-01-29 09:53:00,2020-01-29 15:00:00,2020-01-29 09:00:00,2020-01-29 10:00:00,2020-01-29,10
33.1,2020-01-29 10:54:00,19.0,2020-01-29 10:53:00,61.0,2020-01-29 10:53:00,2020-01-29 16:00:00,2020-01-29 10:00:00,2020-01-29 11:00:00,2020-01-29,11
33.1,2020-01-29 11:54:00,19.0,2020-01-29 11:53:00,64.0,2020-01-29 11:53:00,2020-01-29 17:00:00,2020-01-29 11:00:00,2020-01-29 12:00:00,2020-01-29,12
34.0,2020-01-29 12:54:00,19.9,2020-01-29 12:53:00,62.1,2020-01-29 12:53:00,2020-01-29 18:00:00,2020-01-29 12:00:00,2020-01-29 13:00:00,2020-01-29,13
34.0,2020-01-29 13:54:00,21.0,2020-01-29 13:53:00,62.1,2020-01-29 13:53:00,2020-01-29 19:00:00,2020-01-29 13:00:00,2020-01-29 14:00:00,2020-01-29,14
34.0,2020-01-29 14:54:00,21.0,2020-01-29 14:53:00,61.0,2020-01-29 14:53:00,2020-01-29 20:00:00,2020-01-29 14:00:00,2020-01-29 15:00:00,2020-01-29,15
33.1,2020-01-29 15:54:00,21.0,2020-01-29 15:53:00,60.1,2020-01-29 15:53:00,2020-01-29 21:00:00,2020-01-29 15:00:00,2020-01-29 16:00:00,2020-01-29,16
34.0,2020-01-29 16:54:00,21.0,2020-01-29 16:53:00,59.0,2020-01-29 16:53:00,2020-01-29 22:00:00,2020-01-29 16:00:00,2020-01-29 17:00:00,2020-01-29,17
33.1,2020-01-29 17:54:00,21.0,2020-01-29 17:53:00,57.9,2020-01-29 17:53:00,2020-01-29 23:00:00,2020-01-29 17:00:00,2020-01-29 18:00:00,2020-01-29,18
33.1,2020-01-29 18:54:00,21.0,2020-01-29 18:53:00,57.0,2020-01-29 18:53:00,2020-01-30 00:00:00,2020-01-29 18:00:00,2020-01-29 19:00:00,2020-01-29,19
33.1,2020-01-29 19:54:00,21.0,2020-01-29 19:53:00,57.0,2020-01-29 19:53:00,2020-01-30 01:00:00,2020-01-29 19:00:00,2020-01-29 20:00:00,2020-01-29,20
33.1,2020-01-29 20:54:00,19.9,2020-01-29 20:53:00,57.0,2020-01-29 20:53:00,2020-01-30 02:00:00,2020-01-29 20:00:00,2020-01-29 21:00:00,2020-01-29,21
33.1,2020-01-29 21:54:00,21.0,2020-01-29 21:53:00,57.0,2020-01-29 21:53:00,2020-01-30 03:00:00,2020-01-29 21:00:00,2020-01-29 22:00:00,2020-01-29,22
32.0,2020-01-29 22:54:00,19.9,2020-01-29 22:53:00,57.0,2020-01-29 22:53:00,2020-01-30 04:00:00,2020-01-29 22:00:00,2020-01-29 23:00:00,2020-01-29,23
32.0,2020-01-29 23:54:00,19.9,2020-01-29 23:53:00,55.9,2020-01-29 23:53:00,2020-01-30 05:00:00,2020-01-29 23:00:00,2020-01-30 00:00:00,2020-01-29,24
32.0,2020-01-30 00:54:00,19.0,2020-01-30 00:53:00,55.0,2020-01-30 00:53:00,2020-01-30 06:00:00,2020-01-30 00:00:00,2020-01-30 01:00:00,2020-01-30,1
32.0,2020-01-30 01:54:00,19.0,2020-01-30 01:53:00,54.0,2020-01-30 01:53:00,2020-01-30 07:00:00,2020-01-30 01:00:00,2020-01-30 02:00:00,2020-01-30,2
32.0,2020-01-30 02:54:00,19.0,2020-01-30 02:53:00,53.1,2020-01-30 02:53:00,2020-01-30 08:00:00,2020-01-30 02:00:00,2020-01-30 03:00:00,2020-01-30,3
32.0,2020-01-30 03:54:00,19.0,2020-01-30 03:53:00,53.1,2020-01-30 03:53:00,2020-01-30 09:00:00,2020-01-30 03:00:00,2020-01-30 04:00:00,2020-01-30,4
32.0,2020-01-30 04:54:00,18.0,2020-01-30 04:53:00,52.0,2020-01-30 04:53:00,2020-01-30 10:00:00,2020-01-30 04:00:00,2020-01-30 05:00:00,2020-01-30,5
32.0,2020-01-30 05:54:00,19.0,2020-01-30 05:53:00,52.0,2020-01-30 05:53:00,2020-01-30 11:00:00,2020-01-30 05:00:00,2020-01-30 06:00:00,2020-01-30,6
32.0,2020-01-30 06:54:00,19.0,2020-01-30 06:53:00,51.1,2020-01-30 06:53:00,2020-01-30 12:00:00,2020-01-30 06:00:00,2020-01-30 07:00:00,2020-01-30,7
32.0,2020-01-30 07:54:00,19.0,2020-01-30 07:53:00,51.1,2020-01-30 07:53:00,2020-01-30 13:00:00,2020-01-30 07:00:00,2020-01-30 08:00:00,2020-01-30,8
32.0,2020-01-30 08:54:00,19.0,2020-01-30 08:53:00,51.1,2020-01-30 08:53:00,2020-01-30 14:00:00,2020-01-30 08:00:00,2020-01-30 09:00:00,2020-01-30,9
33.1,2020-01-30 09:54:00,19.0,2020-01-30 09:53:00,52.0,2020-01-30 09:53:00,2020-01-30 15:00:00,2020-01-30 09:00:00,2020-01-30 10:00:00,2020-01-30,10
34.0,2020-01-30 10:54:00,19.0,2020-01-30 10:53:00,54.0,2020-01-30 10:53:00,2020-01-30 16:00:00,2020-01-30 10:00:00,2020-01-30 11:00:00,2020-01-30,11
35.1,2020-01-30 11:54:00,19.9,2020-01-30 11:53:00,55.9,2020-01-30 11:53:00,2020-01-30 17:00:00,2020-01-30 11:00:00,2020-01-30 12:00:00,2020-01-30,12
35.1,2020-01-30 12:54:00,21.9,2020-01-30 12:53:00,55.9,2020-01-30 12:53:00,2020-01-30 18:00:00,2020-01-30 12:00:00,2020-01-30 13:00:00,2020-01-30,13
35.1,2020-01-30 13:54:00,23.0,2020-01-30 13:53:00,57.0,2020-01-30 13:53:00,2020-01-30 19:00:00,2020-01-30 13:00:00,2020-01-30 14:00:00,2020-01-30,14
36.0,2020-01-30 14:54:00,24.1,2020-01-30 14:53:00,60.1,2020-01-30 14:53:00,2020-01-30 20:00:00,2020-01-30 14:00:00,2020-01-30 15:00:00,2020-01-30,15
36.0,2020-01-30 15:54:00,25.0,2020-01-30 15:53:00,57.9,2020-01-30 15:53:00,2020-01-30 21:00:00,2020-01-30 15:00:00,2020-01-30 16:00:00,2020-01-30,16
36.0,2020-01-30 16:54:00,26.1,2020-01-30 16:53:00,57.0,2020-01-30 16:53:00,2020-01-30 22:00:00,2020-01-30 16:00:00,2020-01-30 17:00:00,2020-01-30,17
35.1,2020-01-30 17:54:00,25.0,2020-01-30 17:53:00,57.9,2020-01-30 17:53:00,2020-01-30 23:00:00,2020-01-30 17:00:00,2020-01-30 18:00:00,2020-01-30,18
35.1,2020-01-30 18:54:00,25.0,2020-01-30 18:53:00,57.0,2020-01-30 18:53:00,2020-01-31 00:00:00,2020-01-30 18:00:00,2020-01-30 19:00:00,2020-01-30,19
35.1,2020-01-30 19:54:00,26.1,2020-01-30 19:53:00,57.0,2020-01-30 19:53:00,2020-01-31 01:00:00,2020-01-30 19:00:00,2020-01-30 20:00:00,2020-01-30,20
34.0,2020-01-30 20:54:00,26.1,2020-01-30 20:53:00,57.9,2020-01-30 20:53:00,2020-01-31 02:00:00,2020-01-30 20:00:00,2020-01-30 21:00:00,2020-01-30,21
34.0,2020-01-30 21:54:00,26.1,2020-01-30 21:53:00,57.9,2020-01-30 21:53:00,2020-01-31 03:00:00,2020-01-30 21:00:00,2020-01-30 22:00:00,2020-01-30,22
34.0,2020-01-30 22:54:00,26.1,2020-01-30 22:53:00,57.9,2020-01-30 22:53:00,2020-01-31 04:00:00,2020-01-30 22:00:00,2020-01-30 23:00:00,2020-01-30,23
34.0,2020-01-30 23:54:00,27.0,2020-01-30 23:53:00,57.9,2020-01-30 23:53:00,2020-01-31 05:00:00,2020-01-30 23:00:00,2020-01-31 00:00:00,2020-01-30,24
33.1,2020-01-31 00:54:00,27.0,2020-01-31 00:53:00,57.0,2020-01-31 00:53:00,2020-01-31 06:00:00,2020-01-31 00:00:00,2020-01-31 01:00:00,2020-01-31,1
33.1,2020-01-31 01:54:00,28.0,2020-01-31 01:53:00,55.0,2020-01-31 01:53:00,2020-01-31 07:00:00,2020-01-31 01:00:00,2020-01-31 02:00:00,2020-01-31,2
33.1,2020-01-31 02:54:00,28.0,2020-01-31 02:53:00,54.0,2020-01-31 02:53:00,2020-01-31 08:00:00,2020-01-31 02:00:00,2020-01-31 03:00:00,2020-01-31,3
33.1,2020-01-31 03:54:00,28.0,2020-01-31 03:53:00,54.0,2020-01-31 03:53:00,2020-01-31 09:00:00,2020-01-31 03:00:00,2020-01-31 04:00:00,2020-01-31,4
33.1,2020-01-31 04:54:00,28.0,2020-01-31 04:53:00,54.0,2020-01-31 04:53:00,2020-01-31 10:00:00,2020-01-31 04:00:00,2020-01-31 05:00:00,2020-01-31,5
33.1,2020-01-31 05:54:00,28.0,2020-01-31 05:53:00,54.0,2020-01-31 05:53:00,2020-01-31 11:00:00,2020-01-31 05:00:00,2020-01-31 06:00:00,2020-01-31,6
33.1,2020-01-31 06:54:00,28.0,2020-01-31 06:53:00,54.0,2020-01-31 06:53:00,2020-01-31 12:00:00,2020-01-31 06:00:00,2020-01-31 07:00:00,2020-01-31,7
33.1,2020-01-31 07:54:00,28.0,2020-01-31 07:53:00,54.0,2020-01-31 07:53:00,2020-01-31 13:00:00,2020-01-31 07:00:00,2020-01-31 08:00:00,2020-01-31,8
32.0,2020-01-31 08:54:00,28.0,2020-01-31 08:53:00,54.0,2020-01-31 08:53:00,2020-01-31 14:00:00,2020-01-31 08:00:00,2020-01-31 09:00:00,2020-01-31,9
33.1,2020-01-31 09:54:00,28.0,2020-01-31 09:53:00,55.9,2020-01-31 09:53:00,2020-01-31 15:00:00,2020-01-31 09:00:00,2020-01-31 10:00:00,2020-01-31,10
34.0,2020-01-31 10:54:00,28.9,2020-01-31 10:53:00,55.9,2020-01-31 10:53:00,2020-01-31 16:00:00,2020-01-31 10:00:00,2020-01-31 11:00:00,2020-01-31,11
35.1,2020-01-31 11:54:00,30.0,2020-01-31 11:53:00,55.9,2020-01-31 11:53:00,2020-01-31 17:00:00,2020-01-31 11:00:00,2020-01-31 12:00:00,2020-01-31,12
37.0,2020-01-31 12:54:00,30.0,2020-01-31 12:53:00,57.9,2020-01-31 12:53:00,2020-01-31 18:00:00,2020-01-31 12:00:00,2020-01-31 13:00:00,2020-01-31,13
37.9,2020-01-31 13:54:00,30.0,2020-01-31 13:53:00,59.0,2020-01-31 13:53:00,2020-01-31 19:00:00,2020-01-31 13:00:00,2020-01-31 14:00:00,2020-01-31,14
39.0,2020-01-31 14:54:00,32.0,2020-01-31 14:53:00,57.9,2020-01-31 14:53:00,2020-01-31 20:00:00,2020-01-31 14:00:00,2020-01-31 15:00:00,2020-01-31,15
39.0,2020-01-31 15:54:00,32.0,2020-01-31 15:53:00,59.0,2020-01-31 15:53:00,2020-01-31 21:00:00,2020-01-31 15:00:00,2020-01-31 16:00:00,2020-01-31,16
39.0,2020-01-31 16:54:00,33.1,2020-01-31 16:53:00,57.9,2020-01-31 16:53:00,2020-01-31 22:00:00,2020-01-31 16:00:00,2020-01-31 17:00:00,2020-01-31,17
37.9,2020-01-31 17:54:00,32.0,2020-01-31 17:53:00,57.0,2020-01-31 17:53:00,2020-01-31 23:00:00,2020-01-31 17:00:00,2020-01-31 18:00:00,2020-01-31,18
37.9,2020-01-31 18:54:00,33.1,2020-01-31 18:53:00,55.0,2020-01-31 18:53:00,2020-02-01 00:00:00,2020-01-31 18:00:00,2020-01-31 19:00:00,2020-01-31,19
37.0,2020-01-31 19:54:00,32.0,2020-01-31 19:53:00,54.0,2020-01-31 19:53:00,2020-02-01 01:00:00,2020-01-31 19:00:00,2020-01-31 20:00:00,2020-01-31,20
37.0,2020-01-31 20:54:00,32.0,2020-01-31 20:53:00,53.1,2020-01-31 20:53:00,2020-02-01 02:00:00,2020-01-31 20:00:00,2020-01-31 21:00:00,2020-01-31,21
37.0,2020-01-31 21:54:00,32.0,2020-01-31 21:53:00,54.0,2020-01-31 21:53:00,2020-02-01 03:00:00,2020-01-31 21:00:00,2020-01-31 22:00:00,2020-01-31,22
36.0,2020-01-31 22:54:00,32.0,2020-01-31 22:53:00,53.1,2020-01-31 22:53:00,2020-02-01 04:00:00,2020-01-31 22:00:00,2020-01-31 23:00:00,2020-01-31,23
36.0,2020-01-31 23:54:00,30.9,2020-01-31 23:53:00,52.0,2020-01-31 23:53:00,2020-02-01 05:00:00,2020-01-31 23:00:00,2020-02-01 00:00:00,2020-01-31,24
36.0,2020-02-01 00:54:00,30.9,2020-02-01 00:53:00,53.1,2020-02-01 00:53:00,2020-02-01 06:00:00,2020-02-01 00:00:00,2020-02-01 01:00:00,2020-02-01,1
36.0,2020-02-01 01:54:00,32.0,2020-02-01 01:53:00,51.1,2020-02-01 01:53:00,2020-02-01 07:00:00,2020-02-01 01:00:00,2020-02-01 02:00:00,2020-02-01,2
36.0,2020-02-01 02:54:00,32.0,2020-02-01 02:53:00,50.0,2020-02-01 02:53:00,2020-02-01 08:00:00,2020-02-01 02:00:00,2020-02-01 03:00:00,2020-02-01,3
36.0,2020-02-01 03:54:00,33.1,2020-02-01 03:53:00,48.9,2020-02-01 03:53:00,2020-02-01 09:00:00,2020-02-01 03:00:00,2020-02-01 04:00:00,2020-02-01,4
35.1,2020-02-01 04:54:00,33.1,2020-02-01 04:53:00,50.0,2020-02-01 04:53:00,2020-02-01 10:00:00,2020-02-01 04:00:00,2020-02-01 05:00:00,2020-02-01,5
35.1,2020-02-01 05:54:00,32.0,2020-02-01 05:53:00,50.0,2020-02-01 05:53:00,2020-02-01 11:00:00,2020-02-01 05:00:00,2020-02-01 06:00:00,2020-02-01,6
35.1,2020-02-01 06:54:00,30.0,2020-02-01 06:53:00,46.9,2020-02-01 06:53:00,2020-02-01 12:00:00,2020-02-01 06:00:00,2020-02-01 07:00:00,2020-02-01,7
35.1,2020-02-01 07:54:00,28.0,2020-02-01 07:53:00,48.9,2020-02-01 07:53:00,2020-02-01 13:00:00,2020-02-01 07:00:00,2020-02-01 08:00:00,2020-02-01,8
35.1,2020-02-01 08:54:00,27.0,2020-02-01 08:53:00,50.0,2020-02-01 08:53:00,2020-02-01 14:00:00,2020-02-01 08:00:00,2020-02-01 09:00:00,2020-02-01,9
36.0,2020-02-01 09:54:00,28.0,2020-02-01 09:53:00,52.0,2020-02-01 09:53:00,2020-02-01 15:00:00,2020-02-01 09:00:00,2020-02-01 10:00:00,2020-02-01,10
37.0,2020-02-01 10:54:00,30.0,2020-02-01 10:53:00,55.0,2020-02-01 10:53:00,2020-02-01 16:00:00,2020-02-01 10:00:00,2020-02-01 11:00:00,2020-02-01,11
37.9,2020-02-01 11:54:00,32.0,2020-02-01 11:53:00,57.0,2020-02-01 11:53:00,2020-02-01 17:00:00,2020-02-01 11:00:00,2020-02-01 12:00:00,2020-02-01,12
39.0,2020-02-01 12:54:00,33.1,2020-02-01 12:53:00,57.9,2020-02-01 12:53:00,2020-02-01 18:00:00,2020-02-01 12:00:00,2020-02-01 13:00:00,2020-02-01,13
39.0,2020-02-01 13:54:00,34.0,2020-02-01 13:53:00,59.0,2020-02-01 13:53:00,2020-02-01 19:00:00,2020-02-01 13:00:00,2020-02-01 14:00:00,2020-02-01,14
42.1,2020-02-01 14:54:00,35.1,2020-02-01 14:53:00,59.0,2020-02-01 14:53:00,2020-02-01 20:00:00,2020-02-01 14:00:00,2020-02-01 15:00:00,2020-02-01,15
39.9,2020-02-01 15:54:00,36.0,2020-02-01 15:53:00,59.0,2020-02-01 15:53:00,2020-02-01 21:00:00,2020-02-01 15:00:00,2020-02-01 16:00:00,2020-02-01,16
37.9,2020-02-01 16:54:00,36.0,2020-02-01 16:53:00,61.0,2020-02-01 16:53:00,2020-02-01 22:00:00,2020-02-01 16:00:00,2020-02-01 17:00:00,2020-02-01,17
37.0,2020-02-01 17:54:00,36.0,2020-02-01 17:53:00,59.0,2020-02-01 17:53:00,2020-02-01 23:00:00,2020-02-01 17:00:00,2020-02-01 18:00:00,2020-02-01,18
37.0,2020-02-01 18:54:00,35.1,2020-02-01 18:53:00,55.0,2020-02-01 18:53:00,2020-02-02 00:00:00,2020-02-01 18:00:00,2020-02-01 19:00:00,2020-02-01,19
36.0,2020-02-01 19:54:00,34.0,2020-02-01 19:53:00,54.0,2020-02-01 19:53:00,2020-02-02 01:00:00,2020-02-01 19:00:00,2020-02-01 20:00:00,2020-02-01,20
36.0,2020-02-01 20:54:00,35.1,2020-02-01 20:53:00,51.1,2020-02-01 20:53:00,2020-02-02 02:00:00,2020-02-01 20:00:00,2020-02-01 21:00:00,2020-02-01,21
36.0,2020-02-01 21:54:00,35.1,2020-02-01 21:53:00,50.0,2020-02-01 21:53:00,2020-02-02 03:00:00,2020-02-01 21:00:00,2020-02-01 22:00:00,2020-02-01,22
35.1,2020-02-01 22:54:00,35.1,2020-02-01 22:53:00,48.0,2020-02-01 22:53:00,2020-02-02 04:00:00,2020-02-01 22:00:00,2020-02-01 23:00:00,2020-02-01,23
34.0,2020-02-01 23:54:00,36.0,2020-02-01 23:53:00,46.0,2020-02-01 23:53:00,2020-02-02 05:00:00,2020-02-01 23:00:00,2020-02-02 00:00:00,2020-02-01,24
34.0,2020-02-02 00:54:00,37.9,2020-02-02 00:53:00,46.9,2020-02-02 00:53:00,2020-02-02 06:00:00,2020-02-02 00:00:00,2020-02-02 01:00:00,2020-02-02,1
34.0,2020-02-02 01:54:00,39.0,2020-02-02 01:53:00,46.9,2020-02-02 01:53:00,2020-02-02 07:00:00,2020-02-02 01:00:00,2020-02-02 02:00:00,2020-02-02,2
33.1,2020-02-02 02:54:00,41.0,2020-02-02 02:53:00,44.1,2020-02-02 02:53:00,2020-02-02 08:00:00,2020-02-02 02:00:00,2020-02-02 03:00:00,2020-02-02,3
33.1,2020-02-02 03:54:00,42.1,2020-02-02 03:53:00,44.1,2020-02-02 03:53:00,2020-02-02 09:00:00,2020-02-02 03:00:00,2020-02-02 04:00:00,2020-02-02,4
34.0,2020-02-02 04:54:00,42.1,2020-02-02 04:53:00,46.9,2020-02-02 04:53:00,2020-02-02 10:00:00,2020-02-02 04:00:00,2020-02-02 05:00:00,2020-02-02,5
35.1,2020-02-02 05:54:00,45.0,2020-02-02 05:53:00,46.9,2020-02-02 05:53:00,2020-02-02 11:00:00,2020-02-02 05:00:00,2020-02-02 06:00:00,2020-02-02,6
37.0,2020-02-02 06:54:00,41.0,2020-02-02 06:53:00,46.9,2020-02-02 06:53:00,2020-02-02 12:00:00,2020-02-02 06:00:00,2020-02-02 07:00:00,2020-02-02,7
39.0,2020-02-02 07:54:00,39.9,2020-02-02 07:53:00,46.0,2020-02-02 07:53:00,2020-02-02 13:00:00,2020-02-02 07:00:00,2020-02-02 08:00:00,2020-02-02,8
39.9,2020-02-02 08:54:00,42.1,2020-02-02 08:53:00,51.1,2020-02-02 08:53:00,2020-02-02 14:00:00,2020-02-02 08:00:00,2020-02-02 09:00:00,2020-02-02,9
44.1,2020-02-02 09:54:00,43.0,2020-02-02 09:53:00,59.0,2020-02-02 09:53:00,2020-02-02 15:00:00,2020-02-02 09:00:00,2020-02-02 10:00:00,2020-02-02,10
48.0,2020-02-02 10:54:00,43.0,2020-02-02 10:53:00,64.0,2020-02-02 10:53:00,2020-02-02 16:00:00,2020-02-02 10:00:00,2020-02-02 11:00:00,2020-02-02,11
52.0,2020-02-02 11:54:00,43.0,2020-02-02 11:53:00,68.0,2020-02-02 11:53:00,2020-02-02 17:00:00,2020-02-02 11:00:00,2020-02-02 12:00:00,2020-02-02,12
55.9,2020-02-02 12:54:00,43.0,2020-02-02 12:53:00,71.1,2020-02-02 12:53:00,2020-02-02 18:00:00,2020-02-02 12:00:00,2020-02-02 13:00:00,2020-02-02,13
60.1,2020-02-02 13:54:00,42.1,2020-02-02 13:53:00,72.0,2020-02-02 13:53:00,2020-02-02 19:00:00,2020-02-02 13:00:00,2020-02-02 14:00:00,2020-02-02,14
63.0,2020-02-02 14:54:00,42.1,2020-02-02 14:53:00,73.0,2020-02-02 14:53:00,2020-02-02 20:00:00,2020-02-02 14:00:00,2020-02-02 15:00:00,2020-02-02,15
63.0,2020-02-02 15:54:00,42.1,2020-02-02 15:53:00,73.9,2020-02-02 15:53:00,2020-02-02 21:00:00,2020-02-02 15:00:00,2020-02-02 16:00:00,2020-02-02,16
62.1,2020-02-02 16:54:00,41.0,2020-02-02 16:53:00,72.0,2020-02-02 16:53:00,2020-02-02 22:00:00,2020-02-02 16:00:00,2020-02-02 17:00:00,2020-02-02,17
57.0,2020-02-02 17:54:00,39.9,2020-02-02 17:53:00,70.0,2020-02-02 17:53:00,2020-02-02 23:00:00,2020-02-02 17:00:00,2020-02-02 18:00:00,2020-02-02,18
54.0,2020-02-02 18:54:00,37.9,2020-02-02 18:53:00,64.9,2020-02-02 18:53:00,2020-02-03 00:00:00,2020-02-02 18:00:00,2020-02-02 19:00:00,2020-02-02,19
51.1,2020-02-02 19:54:00,37.0,2020-02-02 19:53:00,62.1,2020-02-02 19:53:00,2020-02-03 01:00:00,2020-02-02 19:00:00,2020-02-02 20:00:00,2020-02-02,20
48.0,2020-02-02 20:54:00,36.0,2020-02-02 20:53:00,61.0,2020-02-02 20:53:00,2020-02-03 02:00:00,2020-02-02 20:00:00,2020-02-02 21:00:00,2020-02-02,21
46.0,2020-02-02 21:54:00,35.1,2020-02-02 21:53:00,59.0,2020-02-02 21:53:00,2020-02-03 03:00:00,2020-02-02 21:00:00,2020-02-02 22:00:00,2020-02-02,22
44.1,2020-02-02 22:54:00,32.0,2020-02-02 22:53:00,55.9,2020-02-02 22:53:00,2020-02-03 04:00:00,2020-02-02 22:00:00,2020-02-02 23:00:00,2020-02-02,23
45.0,2020-02-02 23:54:00,33.1,2020-02-02 23:53:00,55.0,2020-02-02 23:53:00,2020-02-03 05:00:00,2020-02-02 23:00:00,2020-02-03 00:00:00,2020-02-02,24
42.1,2020-02-03 00:54:00,30.9,2020-02-03 00:53:00,54.0,2020-02-03 00:53:00,2020-02-03 06:00:00,2020-02-03 00:00:00,2020-02-03 01:00:00,2020-02-03,1
42.1,2020-02-03 01:54:00,32.0,2020-02-03 01:53:00,53.1,2020-02-03 01:53:00,2020-02-03 07:00:00,2020-02-03 01:00:00,2020-02-03 02:00:00,2020-02-03,2
43.0,2020-02-03 02:54:00,30.9,2020-02-03 02:53:00,54.0,2020-02-03 02:53:00,2020-02-03 08:00:00,2020-02-03 02:00:00,2020-02-03 03:00:00,2020-02-03,3
39.9,2020-02-03 03:54:00,30.9,2020-02-03 03:53:00,53.1,2020-02-03 03:53:00,2020-02-03 09:00:00,2020-02-03 03:00:00,2020-02-03 04:00:00,2020-02-03,4
41.0,2020-02-03 04:54:00,30.9,2020-02-03 04:53:00,53.1,2020-02-03 04:53:00,2020-02-03 10:00:00,2020-02-03 04:00:00,2020-02-03 05:00:00,2020-02-03,5
37.9,2020-02-03 05:54:00,30.0,2020-02-03 05:53:00,52.0,2020-02-03 05:53:00,2020-02-03 11:00:00,2020-02-03 05:00:00,2020-02-03 06:00:00,2020-02-03,6
39.9,2020-02-03 06:54:00,28.9,2020-02-03 06:53:00,54.0,2020-02-03 06:53:00,2020-02-03 12:00:00,2020-02-03 06:00:00,2020-02-03 07:00:00,2020-02-03,7
37.9,2020-02-03 07:54:00,28.9,2020-02-03 07:53:00,55.9,2020-02-03 07:53:00,2020-02-03 13:00:00,2020-02-03 07:00:00,2020-02-03 08:00:00,2020-02-03,8
42.1,2020-02-03 08:54:00,30.0,2020-02-03 08:53:00,59.0,2020-02-03 08:53:00,2020-02-03 14:00:00,2020-02-03 08:00:00,2020-02-03 09:00:00,2020-02-03,9
45.0,2020-02-03 09:54:00,32.0,2020-02-03 09:53:00,63.0,2020-02-03 09:53:00,2020-02-03 15:00:00,2020-02-03 09:00:00,2020-02-03 10:00:00,2020-02-03,10
50.0,2020-02-03 10:54:00,30.9,2020-02-03 10:53:00,66.9,2020-02-03 10:53:00,2020-02-03 16:00:00,2020-02-03 10:00:00,2020-02-03 11:00:00,2020-02-03,11
54.0,2020-02-03 11:54:00,30.9,2020-02-03 11:53:00,69.1,2020-02-03 11:53:00,2020-02-03 17:00:00,2020-02-03 11:00:00,2020-02-03 12:00:00,2020-02-03,12
